,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_averaging_method,param_init_algorithm,param_metric,param_n_clusters,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score,method,window_size,model_type,gridsearch_hash,param_feature_selection,param_shape_descriptor_function
14,0.1754586696624755,0.0092544007808289,0.0026671886444091,6.231424308977822e-05,mean,forgy,euclidean,2.0,"{'averaging_method': 'mean', 'init_algorithm': 'forgy', 'metric': 'euclidean', 'n_clusters': 2}",0.90830755634114,0.8003944773175543,0.906415087616146,0.8332945826551964,0.8332945826551964,0.8563412573170467,0.0433594864668262,1,0.8344208096812425,0.8793307269088787,0.8486262505890279,0.8711532803765814,0.8711532803765814,0.8609368695864623,0.0167435770315636,difference,300,TimeSeriesKMeans,cb762cccb4,,
23,19.495892763137817,0.1842659271369711,5.856832599639892,0.1534272603993524,,,,,{'shape_descriptor_function': 'paa'},0.890625,0.8461538461538461,0.8079676314970433,0.803921568627451,0.9246187363834422,0.8546573565323564,0.0469353306886093,2,1.0,1.0,1.0,1.0,1.0,1.0,0.0,difference,300,ShapeDTW,e8df20c70e,,paa
15,112.87773203849792,202.8884636664741,0.0598265647888183,0.0009833402354119,mean,forgy,dtw,2.0,"{'averaging_method': 'mean', 'init_algorithm': 'forgy', 'metric': 'dtw', 'n_clusters': 2}",0.90830755634114,0.8003944773175543,0.9246187363834422,0.8332945826551964,0.7975584263556169,0.85283475581059,0.0536981289040325,3,0.8391399021903888,0.8484336043360434,0.8397433336984041,0.835744564474224,0.8667008893985668,0.8459524588195254,0.0111876603821103,difference,300,TimeSeriesKMeans,cb762cccb4,,
13,114.6481867790222,202.7196300965576,0.059191608428955,0.001724598365884,mean,kmeans++,dtw,2.0,"{'averaging_method': 'mean', 'init_algorithm': 'kmeans++', 'metric': 'dtw', 'n_clusters': 2}",0.90830755634114,0.8003944773175543,0.906415087616146,0.8332945826551964,0.7975584263556169,0.8491940260571308,0.0491306070851799,4,0.8391399021903888,0.8484336043360434,0.8308535077411239,0.835744564474224,0.8667008893985668,0.8441744936280694,0.0126446669542165,difference,300,TimeSeriesKMeans,cb762cccb4,,
25,14.369594192504882,0.3120221278227706,0.0583897113800048,0.0006829191695483,mean,kmeans++,dtw,2.0,"{'averaging_method': 'mean', 'init_algorithm': 'kmeans++', 'metric': 'dtw', 'n_clusters': 2}",0.8554621848739495,0.8003944773175543,0.8703402309540417,0.8703402309540417,0.8343659852000501,0.8461806218599275,0.0264177118865509,3,0.8438430765260034,0.8754926396838457,0.8446775312066575,0.8267954322239933,0.8312723476761444,0.8444162054633289,0.0170258284900726,ai,300,TimeSeriesKMeans,cb762cccb4,,
27,12.401225805282593,1.7086523649839598,0.0601161479949951,0.0011302013355355,mean,forgy,dtw,2.0,"{'averaging_method': 'mean', 'init_algorithm': 'forgy', 'metric': 'dtw', 'n_clusters': 2}",0.8554621848739495,0.8003944773175543,0.8703402309540417,0.8703402309540417,0.8343659852000501,0.8461806218599275,0.0264177118865509,3,0.8438430765260034,0.8754926396838457,0.8446775312066575,0.8267954322239933,0.8312723476761444,0.8444162054633289,0.0170258284900726,ai,300,TimeSeriesKMeans,cb762cccb4,,
29,16.97184796333313,0.3867634800184082,0.0587080478668212,0.0014860912179861,,forgy,dtw,2.0,"{'init_algorithm': 'forgy', 'metric': 'dtw', 'n_clusters': 2}",0.8716305788775961,0.8691321934804037,0.7975584263556169,0.8883403361344537,0.7430985552115583,0.8339520180119259,0.0551257708509588,1,0.8556722704758,0.8345040439372596,0.81303152039789,0.7996074105999138,0.8656758094303107,0.8336982109682349,0.0248811986459689,ai,300,TimeSeriesKMedoids,c42fbe82af,,
31,16.795746850967408,0.5631424343547379,0.0591364383697509,0.0017203082845689,,random,dtw,2.0,"{'init_algorithm': 'random', 'metric': 'dtw', 'n_clusters': 2}",0.8716305788775961,0.8339407071801438,0.8492374727668845,0.8670241833152721,0.7430985552115583,0.832986299470291,0.0468972834246721,2,0.8556722704758,0.8128041639557578,0.8295370236788127,0.8350197402726393,0.8656758094303107,0.8397418015626641,0.0188596091062251,ai,300,TimeSeriesKMedoids,c42fbe82af,,
32,56.48679370880127,0.808614553462093,1.132157564163208,0.0800611980199223,,,,,{'feature_selection': 'chi2'},0.859098228663446,0.8143696581196581,0.7416552075375605,0.8211459129106188,0.7481190994916486,0.7968776213445864,0.0451513759284475,2,1.0,1.0,1.0,1.0,1.0,1.0,0.0,ai,300,BOSSEnsemble,e52c627f3a,chi2,
11,39.26887502670288,0.4225408235235089,11.097000312805177,0.2221878553996567,,,,,{'shape_descriptor_function': 'paa'},0.8191214470284238,0.7462050144976973,0.7984632026558246,0.8079676314970433,0.7984632026558246,0.7940440996669627,0.0251012872243445,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,concat,300,ShapeDTW,e8df20c70e,,paa
28,0.4182332992553711,0.0325950859911198,0.0028120994567871,0.0002961604611528,,forgy,euclidean,2.0,"{'init_algorithm': 'forgy', 'metric': 'euclidean', 'n_clusters': 2}",0.7484375000000001,0.8691321934804037,0.7612822906940554,0.8163002574767282,0.6644846026184769,0.7719273688539328,0.0687412115394043,3,0.7803927779537536,0.8662698722530194,0.7770580342943769,0.7632724630079959,0.7997994021591444,0.797358509933658,0.0363772945101204,ai,300,TimeSeriesKMedoids,c42fbe82af,,
30,0.3648379325866699,0.015486064211097,0.0027875423431396,0.0001426468062045,,random,euclidean,2.0,"{'init_algorithm': 'random', 'metric': 'euclidean', 'n_clusters': 2}",0.7484375000000001,0.8691321934804037,0.7612822906940554,0.8163002574767282,0.6644846026184769,0.7719273688539328,0.0687412115394043,3,0.7803927779537536,0.8662698722530194,0.7770580342943769,0.7632724630079959,0.7997994021591444,0.797358509933658,0.0363772945101204,ai,300,TimeSeriesKMedoids,c42fbe82af,,
16,0.4367120265960693,0.0386386216829035,0.0025023937225341,0.000212579941442,,forgy,euclidean,2.0,"{'init_algorithm': 'forgy', 'metric': 'euclidean', 'n_clusters': 2}",0.6326836581709145,0.7263849379747207,0.8511204481792717,0.779798761609907,0.8343659852000501,0.7648707582269728,0.0793045126781914,3,0.761911622732864,0.7393461742744346,0.8122707623324164,0.8087161646635541,0.7115336741923748,0.7667556796391288,0.0391318816651371,difference,300,TimeSeriesKMedoids,c42fbe82af,,
18,0.3879375457763672,0.0227316650250672,0.0028734683990478,0.0001047560773527,,random,euclidean,2.0,"{'init_algorithm': 'random', 'metric': 'euclidean', 'n_clusters': 2}",0.6326836581709145,0.7263849379747207,0.8511204481792717,0.779798761609907,0.8343659852000501,0.7648707582269728,0.0793045126781914,3,0.761911622732864,0.7393461742744346,0.8122707623324164,0.8087161646635541,0.7115336741923748,0.7667556796391288,0.0391318816651371,difference,300,TimeSeriesKMedoids,c42fbe82af,,
20,56.43591380119324,0.6201853354972461,0.8699391841888428,0.0902957181393535,,,,,{'feature_selection': 'chi2'},0.8115318416523236,0.734065934065934,0.7536772476904522,0.6775599128540305,0.7652937718297196,0.748425741618492,0.0436409403659709,2,1.0,1.0,1.0,1.0,1.0,1.0,0.0,difference,300,BOSSEnsemble,e52c627f3a,chi2,
35,19.35935001373291,0.1257546470338597,5.829481410980224,0.1064288582604789,,,,,{'shape_descriptor_function': 'paa'},0.7428571428571428,0.7185450208706021,0.7088912927250798,0.7188640973630832,0.8386123680241326,0.745553984368008,0.0478604698239988,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,ai,300,ShapeDTW,e8df20c70e,,paa
10,37.75202932357788,0.5147152599312081,16.668653535842896,0.0393189978610905,,,,,{'shape_descriptor_function': 'raw'},0.8191214470284238,0.6247266944941364,0.7696856520385932,0.754046967624259,0.7188640973630832,0.7372889717096992,0.0648639677892686,2,1.0,1.0,1.0,1.0,1.0,1.0,0.0,concat,300,ShapeDTW,e8df20c70e,,raw
7,76.63356447219849,2.781743837903198,0.6413040637969971,0.0205700078930472,,random,dtw,2.0,"{'init_algorithm': 'random', 'metric': 'dtw', 'n_clusters': 2}",0.859098228663446,0.5769230769230769,0.574533427828963,0.5962977296181631,0.8253467240554758,0.686439837417825,0.1278660300140668,1,0.7840432981852379,0.6586971156335767,0.5938582785511376,0.6673346414138417,0.8406279320896869,0.7089122531746961,0.0899792964087865,concat,300,TimeSeriesKMedoids,c42fbe82af,,
34,18.90462384223938,0.0926461343149536,8.114597845077515,0.1226245243329834,,,,,{'shape_descriptor_function': 'raw'},0.6428571428571428,0.6170940170940171,0.6362634941617096,0.6362634941617096,0.8386123680241326,0.6742181032597424,0.0826477465496017,2,1.0,1.0,1.0,1.0,1.0,1.0,0.0,ai,300,ShapeDTW,e8df20c70e,,raw
3,2211.5858420848845,1157.8767464364016,0.7886127471923828,0.0807830392057806,mean,forgy,dtw,2.0,"{'averaging_method': 'mean', 'init_algorithm': 'forgy', 'metric': 'dtw', 'n_clusters': 2}",0.6857142857142857,0.6247266944941364,0.6362634941617096,0.7019098548510314,0.6506934481109518,0.6598615554664231,0.0293659812973133,1,0.6265888010992785,0.7026700643125835,0.6366768144208463,0.6429211851094835,0.6306906164852931,0.647909496285497,0.0279314806829422,concat,300,TimeSeriesKMeans,cb762cccb4,,
6,0.3613250732421875,0.0105456683915891,0.0027644157409667,0.0002627832403665,,random,euclidean,2.0,"{'init_algorithm': 'random', 'metric': 'euclidean', 'n_clusters': 2}",0.6197102554327105,0.7062702003878475,0.5760676121708179,0.7063983488132095,0.6470588235294118,0.6511010480667994,0.0504641749787417,2,0.6323012963489303,0.6257217847769029,0.6586940239989435,0.6269614008883299,0.6783440821272863,0.6444045176280786,0.0207647722088916,concat,300,TimeSeriesKMedoids,c42fbe82af,,
4,0.4206024646759033,0.0160502730804262,0.0027013301849365,0.0001228567398609,,forgy,euclidean,2.0,"{'init_algorithm': 'forgy', 'metric': 'euclidean', 'n_clusters': 2}",0.6197102554327105,0.7062702003878475,0.6326005149534562,0.6851119894598156,0.606943367987813,0.6501272656443285,0.0386605497603513,3,0.6323012963489303,0.6257217847769029,0.6303913191293652,0.6477321171352667,0.6156193199450282,0.6303531674670987,0.0104341796197395,concat,300,TimeSeriesKMedoids,c42fbe82af,,
5,77.47876224517822,1.5678431564819912,0.614479398727417,0.0020790965528149,,forgy,dtw,2.0,"{'init_algorithm': 'forgy', 'metric': 'dtw', 'n_clusters': 2}",0.6440045897877223,0.6481643356643356,0.574533427828963,0.5962977296181631,0.7816834050693449,0.6489366975937058,0.0720462602460363,4,0.6404564425771389,0.7360797106632293,0.5938582785511376,0.6673346414138417,0.8030036961872692,0.6881465538785234,0.0736036846078613,concat,300,TimeSeriesKMedoids,c42fbe82af,,
2,0.6169702053070069,0.1673506393490537,0.0097001075744628,0.0064745155509876,mean,forgy,euclidean,2.0,"{'averaging_method': 'mean', 'init_algorithm': 'forgy', 'metric': 'euclidean', 'n_clusters': 2}",0.8324137931034483,0.6384792219274978,0.5409274821039527,0.6146019322489911,0.6135206321334503,0.647988612303468,0.0978446457197186,2,0.8663613549364512,0.5344344152102939,0.5467025724612005,0.5583662004827578,0.6676364189200134,0.6347001924021434,0.1252001395825807,concat,300,TimeSeriesKMeans,cb762cccb4,,
0,1.8549261569976807,0.1456184182285426,0.0149631023406982,0.0080817227980121,mean,kmeans++,euclidean,2.0,"{'averaging_method': 'mean', 'init_algorithm': 'kmeans++', 'metric': 'euclidean', 'n_clusters': 2}",0.7579310344827588,0.6607068607068608,0.5954142947501582,0.6146019322489911,0.5591206179441472,0.6375549480265834,0.0685288741751834,3,0.8472701199273729,0.6207888800680083,0.6032620066979615,0.544198505852614,0.5459474129468214,0.6322933850985557,0.1117197437713505,concat,300,TimeSeriesKMeans,cb762cccb4,,
1,1838.4128848075864,1128.3529369411858,0.8085086345672607,0.1922794941132114,mean,kmeans++,dtw,2.0,"{'averaging_method': 'mean', 'init_algorithm': 'kmeans++', 'metric': 'dtw', 'n_clusters': 2}",0.6577639751552795,0.6247266944941364,0.6362634941617096,0.6772247360482655,0.5854341736694678,0.6362826147057719,0.0311666801573107,4,0.6872393071756805,0.7026700643125835,0.6526087363056927,0.6542599026264945,0.6082971384772612,0.6610150297795425,0.0326138872355931,concat,300,TimeSeriesKMeans,cb762cccb4,,
